7
* SHG parameters for all races by gender 03MAY17
* Cigarette level parameters for SHG                                                                
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40), 6=41+(60)                           
* Estimates for all race by gender [M(0) F(1)]                                                      
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6                                        
0,0,1957,1957,2,.,.,.,.,.,.
0,0,1958,1958,2,.,.,.,.,.,.
0,0,1959,1959,2,.,.,.,.,.,.
0,0,1960,1960,2,.,.,.,.,.,.
0,0,1961,1961,2,.,.,.,.,.,.
0,0,1962,1962,2,.,.,.,.,.,.
0,0,1963,1963,2,.,.,.,.,.,.
0,0,1964,1964,2,.,.,.,.,.,.
0,0,1965,1965,2,.,.,.,.,.,.
0,0,1966,1966,2,.,.,.,.,.,.
0,0,1967,1967,2,.,.,.,.,.,.
0,0,1968,1968,2,.,.,.,.,.,.
0,0,1969,1969,2,.,.,.,.,.,.
0,0,1970,1970,2,.,.,.,.,.,.
0,0,1971,1971,2,.,.,.,.,.,.
0,0,1972,1972,2,.,.,.,.,.,.
0,0,1973,1973,2,.,.,.,.,.,.
0,0,1974,1974,2,.,.,.,.,.,.
0,0,1975,1975,2,.,.,.,.,.,.
0,0,1976,1976,2,.,.,.,.,.,.
0,0,1977,1977,2,.,.,.,.,.,.
0,0,1978,1978,2,.,.,.,.,.,.
0,0,1979,1979,2,.,.,.,.,.,.
0,0,1980,1980,2,.,.,.,.,.,.
0,0,1981,1981,2,.,.,.,.,.,.
0,0,1982,1982,2,.,.,.,.,.,.
0,0,1983,1983,2,.,.,.,.,.,.
0,0,1984,1984,2,.,.,.,.,.,.
0,0,1985,1985,2,.,.,.,.,.,.
0,0,1986,1986,2,.,.,.,.,.,.
0,0,1987,1987,2,.,.,.,.,.,.
0,0,1988,1988,2,.,.,.,.,.,.
0,0,1989,1989,2,.,.,.,.,.,.
0,0,1990,1990,2,.,.,.,.,.,.
0,0,1991,1991,2,.,.,.,.,.,.
0,0,1992,1992,2,.,.,.,.,.,.
0,0,1993,1993,2,.,.,.,.,.,.
0,0,1994,1994,2,.,.,.,.,.,.
0,0,1995,1995,2,.,.,.,.,.,.
0,0,1996,1996,2,.,.,.,.,.,.
0,0,1997,1997,2,.,.,.,.,.,.
0,0,1998,1998,2,.,.,.,.,.,.
0,0,1999,1999,2,.,.,.,.,.,.
0,0,2000,2000,2,.,.,.,.,.,.
0,0,2001,2001,2,.,.,.,.,.,.
0,0,2002,2002,2,.,.,.,.,.,.
0,0,2003,2003,2,.,.,.,.,.,.
0,0,2004,2004,2,.,.,.,.,.,.
0,0,2005,2005,2,.,.,.,.,.,.
0,0,2006,2006,2,.,.,.,.,.,.
0,0,2007,2007,2,.,.,.,.,.,.
0,0,2008,2008,2,.,.,.,.,.,.
0,0,2009,2009,2,.,.,.,.,.,.
0,0,2010,2010,2,.,.,.,.,.,.
0,0,2011,2011,2,.,.,.,.,.,.
0,0,2012,2012,2,.,.,.,.,.,.
0,0,2013,2013,2,.,.,.,.,.,.
0,0,2014,2014,2,.,.,.,.,.,.
0,0,2015,2015,2,.,.,.,.,.,.
0,0,2016,2016,2,.,.,.,.,.,.
0,0,2017,2017,2,.,.,.,.,.,.
0,0,2018,2018,2,.,.,.,.,.,.
0,0,2019,2019,2,.,.,.,.,.,.
0,0,2020,2020,2,.,.,.,.,.,.
0,0,2021,2021,2,.,.,.,.,.,.
0,0,2022,2022,2,.,.,.,.,.,.
0,0,2023,2023,2,.,.,.,.,.,.
0,0,2024,2024,2,.,.,.,.,.,.
0,0,2025,2025,2,.,.,.,.,.,.
0,0,2026,2026,2,.,.,.,.,.,.
0,0,2027,2027,2,.,.,.,.,.,.
0,0,2028,2028,2,.,.,.,.,.,.
0,0,2029,2029,2,.,.,.,.,.,.
0,0,2030,2030,2,.,.,.,.,.,.
0,0,2031,2031,2,.,.,.,.,.,.
0,0,2032,2032,2,.,.,.,.,.,.
0,0,2033,2033,2,.,.,.,.,.,.
0,0,2034,2034,2,.,.,.,.,.,.
0,0,2035,2035,2,.,.,.,.,.,.
0,0,2036,2036,2,.,.,.,.,.,.
0,0,2037,2037,2,.,.,.,.,.,.
0,0,2038,2038,2,.,.,.,.,.,.
0,0,2039,2039,2,.,.,.,.,.,.
0,0,2040,2040,2,.,.,.,.,.,.
0,0,2041,2041,2,.,.,.,.,.,.
0,0,2042,2042,2,.,.,.,.,.,.
0,0,2043,2043,2,.,.,.,.,.,.
0,0,2044,2044,2,.,.,.,.,.,.
0,0,2045,2045,2,.,.,.,.,.,.
0,0,2046,2046,2,.,.,.,.,.,.
0,0,2047,2047,2,.,.,.,.,.,.
0,0,2048,2048,2,.,.,.,.,.,.
0,0,2049,2049,2,.,.,.,.,.,.
0,0,2050,2050,2,.,.,.,.,.,.
0,0,2051,2051,2,.,.,.,.,.,.
0,0,2052,2052,2,.,.,.,.,.,.
0,0,2053,2053,2,.,.,.,.,.,.
0,0,2054,2054,2,.,.,.,.,.,.
0,0,2055,2055,2,.,.,.,.,.,.
0,0,2056,2056,2,.,.,.,.,.,.
0,0,2057,2057,2,.,.,.,.,.,.
0,0,2058,2058,2,.,.,.,.,.,.
0,0,2059,2059,2,.,.,.,.,.,.
0,0,2060,2060,2,.,.,.,.,.,.
0,0,2061,2061,2,.,.,.,.,.,.
0,0,2062,2062,2,.,.,.,.,.,.
0,0,2063,2063,2,.,.,.,.,.,.
0,0,2064,2064,2,.,.,.,.,.,.
0,0,2065,2065,2,.,.,.,.,.,.
0,0,2066,2066,2,.,.,.,.,.,.
0,0,2067,2067,2,.,.,.,.,.,.
0,0,2068,2068,2,.,.,.,.,.,.
0,0,2069,2069,2,.,.,.,.,.,.
0,0,2070,2070,2,.,.,.,.,.,.
0,0,2071,2071,2,.,.,.,.,.,.
0,0,2072,2072,2,.,.,.,.,.,.
0,0,2073,2073,2,.,.,.,.,.,.
0,0,2074,2074,2,.,.,.,.,.,.
0,0,2075,2075,2,.,.,.,.,.,.
0,0,2076,2076,2,.,.,.,.,.,.
0,0,2077,2077,2,.,.,.,.,.,.
0,0,2078,2078,2,.,.,.,.,.,.
0,0,2079,2079,2,.,.,.,.,.,.
0,0,2080,2080,2,.,.,.,.,.,.
0,0,2081,2081,2,.,.,.,.,.,.
0,0,2082,2082,2,.,.,.,.,.,.
0,0,2083,2083,2,.,.,.,.,.,.
0,0,2084,2084,2,.,.,.,.,.,.
0,0,2085,2085,2,.,.,.,.,.,.
0,0,2086,2086,2,.,.,.,.,.,.
0,0,2087,2087,2,.,.,.,.,.,.
0,0,2088,2088,2,.,.,.,.,.,.
0,0,2089,2089,2,.,.,.,.,.,.
0,0,2090,2090,2,.,.,.,.,.,.
0,0,2091,2091,2,.,.,.,.,.,.
0,0,2092,2092,2,.,.,.,.,.,.
0,0,2093,2093,2,.,.,.,.,.,.
0,0,2094,2094,2,.,.,.,.,.,.
0,0,2095,2095,2,.,.,.,.,.,.
0,0,2096,2096,2,.,.,.,.,.,.
0,0,2097,2097,2,.,.,.,.,.,.
0,0,2098,2098,2,.,.,.,.,.,.
0,0,2099,2099,2,.,.,.,.,.,.
0,0,2100,2100,2,.,.,.,.,.,.
0,0,1864,1864,3,.,.,.,.,.,.
0,0,1865,1865,3,.,.,.,.,.,.
0,0,1866,1866,3,.,.,.,.,.,.
0,0,1867,1867,3,.,.,.,.,.,.
0,0,1868,1868,3,.,.,.,.,.,.
0,0,1869,1869,3,.,.,.,.,.,.
0,0,1870,1870,3,.,.,.,.,.,.
0,0,1871,1871,3,.,.,.,.,.,.
0,0,1872,1872,3,.,.,.,.,.,.
0,0,1873,1873,3,.,.,.,.,.,.
0,0,1874,1874,3,.,.,.,.,.,.
0,0,1875,1875,3,.,.,.,.,.,.
0,0,1876,1876,3,.,.,.,.,.,.
0,0,1877,1877,3,.,.,.,.,.,.
0,0,1878,1878,3,.,.,.,.,.,.
0,0,1879,1879,3,.,.,.,.,.,.
0,0,1880,1880,3,.,.,.,.,.,.
0,0,1881,1881,3,.,.,.,.,.,.
0,0,1882,1882,3,.,.,.,.,.,.
0,0,1883,1883,3,.,.,.,.,.,.
0,0,1884,1884,3,.,.,.,.,.,.
0,0,1885,1885,3,.,.,.,.,.,.
0,0,1886,1886,3,.,.,.,.,.,.
0,0,1887,1887,3,.,.,.,.,.,.
0,0,1888,1888,3,.,.,.,.,.,.
0,0,1889,1889,3,.,.,.,.,.,.
0,0,1890,1890,3,.,.,.,.,.,.
0,0,1891,1891,3,.,.,.,.,.,.
0,0,1892,1892,3,.,.,.,.,.,.
0,0,1893,1893,3,.,.,.,.,.,.
0,0,1894,1894,3,.,.,.,.,.,.
0,0,1895,1895,3,.,.,.,.,.,.
0,0,1896,1896,3,.,.,.,.,.,.
0,0,1897,1897,3,.,.,.,.,.,.
0,0,1898,1898,3,.,.,.,.,.,.
0,0,1899,1899,3,.,.,.,.,.,.
0,0,1900,1900,3,.,.,.,.,.,.
0,0,1901,1901,3,.,.,.,.,.,.
0,0,1902,1902,3,.,.,.,.,.,.
0,0,1903,1903,3,.,.,.,.,.,.
0,0,1904,1904,3,.,.,.,.,.,.
0,0,1905,1905,3,.,.,.,.,.,.
0,0,1906,1906,3,.,.,.,.,.,.
0,0,1907,1907,3,.,.,.,.,.,.
0,0,1908,1908,3,.,.,.,.,.,.
0,0,1909,1909,3,.,.,.,.,.,.
0,0,1910,1910,3,.,.,.,.,.,.
0,0,1911,1911,3,.,.,.,.,.,.
0,0,1912,1912,3,.,.,.,.,.,.
0,0,1913,1913,3,.,.,.,.,.,.
0,0,1914,1914,3,.,.,.,.,.,.
0,0,1915,1915,3,.,.,.,.,.,.
0,0,1916,1916,3,.,.,.,.,.,.
0,0,1917,1917,3,.,.,.,.,.,.
0,0,1918,1918,3,.,.,.,.,.,.
0,0,1919,1919,3,.,.,.,.,.,.
0,0,1920,1920,3,.,.,.,.,.,.
0,0,1921,1921,3,.,.,.,.,.,.
0,0,1922,1922,3,.,.,.,.,.,.
0,0,1923,1923,3,.,.,.,.,.,.
0,0,1924,1924,3,.,.,.,.,.,.
0,0,1925,1925,3,.,.,.,.,.,.
0,0,1926,1926,3,.,.,.,.,.,.
0,0,1927,1927,3,.,.,.,.,.,.
0,0,1928,1928,3,.,.,.,.,.,.
0,0,1929,1929,3,.,.,.,.,.,.
0,0,1930,1930,3,.,.,.,.,.,.
0,0,1931,1931,3,.,.,.,.,.,.
0,0,1932,1932,3,.,.,.,.,.,.
0,0,1933,1933,3,.,.,.,.,.,.
0,0,1934,1934,3,.,.,.,.,.,.
0,0,1935,1935,3,.,.,.,.,.,.
0,0,1936,1936,3,.,.,.,.,.,.
0,0,1937,1937,3,.,.,.,.,.,.
0,0,1938,1938,3,.,.,.,.,.,.
0,0,1939,1939,3,.,.,.,.,.,.
0,0,1940,1940,3,.,.,.,.,.,.
0,0,1941,1941,3,.,.,.,.,.,.
0,0,1942,1942,3,.,.,.,.,.,.
0,0,1943,1943,3,.,.,.,.,.,.
0,0,1944,1944,3,.,.,.,.,.,.
0,0,1945,1945,3,.,.,.,.,.,.
0,0,1946,1946,3,.,.,.,.,.,.
0,0,1947,1947,3,.,.,.,.,.,.
0,0,1948,1948,3,.,.,.,.,.,.
0,0,1949,1949,3,.,.,.,.,.,.
0,0,1950,1950,3,.,.,.,.,.,.
0,0,1951,1951,3,.,.,.,.,.,.
0,0,1952,1952,3,.,.,.,.,.,.
0,0,1953,1953,3,.,.,.,.,.,.
0,0,1954,1954,3,.,.,.,.,.,.
0,0,1955,1955,3,.,.,.,.,.,.
0,0,1956,1956,3,.,.,.,.,.,.
0,0,1957,1957,3,.,.,.,.,.,.
0,0,1958,1958,3,.,.,.,.,.,.
0,0,1959,1959,3,.,.,.,.,.,.
0,0,1960,1960,3,.,.,.,.,.,.
0,0,1961,1961,3,.,.,.,.,.,.
0,0,1962,1962,3,.,.,.,.,.,.
0,0,1963,1963,3,.,.,.,.,.,.
0,0,1964,1964,3,.,.,.,.,.,.
0,0,1965,1965,3,.,.,.,.,.,.
0,0,1966,1966,3,.,.,.,.,.,.
0,0,1967,1967,3,.,.,.,.,.,.
0,0,1968,1968,3,.,.,.,.,.,.
0,0,1969,1969,3,.,.,.,.,.,.
0,0,1970,1970,3,.,.,.,.,.,.
0,0,1971,1971,3,.,.,.,.,.,.
0,0,1972,1972,3,.,.,.,.,.,.
0,0,1973,1973,3,.,.,.,.,.,.
0,0,1974,1974,3,.,.,.,.,.,.
0,0,1975,1975,3,.,.,.,.,.,.
0,0,1976,1976,3,.,.,.,.,.,.
0,0,1977,1977,3,.,.,.,.,.,.
0,0,1978,1978,3,.,.,.,.,.,.
0,0,1979,1979,3,.,.,.,.,.,.
0,0,1980,1980,3,.,.,.,.,.,.
0,0,1981,1981,3,.,.,.,.,.,.
0,0,1982,1982,3,.,.,.,.,.,.
0,0,1983,1983,3,.,.,.,.,.,.
0,0,1984,1984,3,.,.,.,.,.,.
0,0,1985,1985,3,.,.,.,.,.,.
0,0,1986,1986,3,.,.,.,.,.,.
0,0,1987,1987,3,.,.,.,.,.,.
0,0,1988,1988,3,.,.,.,.,.,.
0,0,1989,1989,3,.,.,.,.,.,.
0,0,1990,1990,3,.,.,.,.,.,.
0,0,1991,1991,3,.,.,.,.,.,.
0,0,1992,1992,3,.,.,.,.,.,.
0,0,1993,1993,3,.,.,.,.,.,.
0,0,1994,1994,3,.,.,.,.,.,.
0,0,1995,1995,3,.,.,.,.,.,.
0,0,1996,1996,3,.,.,.,.,.,.
0,0,1997,1997,3,.,.,.,.,.,.
0,0,1998,1998,3,.,.,.,.,.,.
0,0,1999,1999,3,.,.,.,.,.,.
0,0,2000,2000,3,.,.,.,.,.,.
0,0,2001,2001,3,.,.,.,.,.,.
0,0,2002,2002,3,.,.,.,.,.,.
0,0,2003,2003,3,.,.,.,.,.,.
0,0,2004,2004,3,.,.,.,.,.,.
0,0,2005,2005,3,.,.,.,.,.,.
0,0,2006,2006,3,.,.,.,.,.,.
0,0,2007,2007,3,.,.,.,.,.,.
0,0,2008,2008,3,.,.,.,.,.,.
0,0,2009,2009,3,.,.,.,.,.,.
0,0,2010,2010,3,.,.,.,.,.,.
0,0,2011,2011,3,.,.,.,.,.,.
0,0,2012,2012,3,.,.,.,.,.,.
0,0,2013,2013,3,.,.,.,.,.,.
0,0,2014,2014,3,.,.,.,.,.,.
0,0,2015,2015,3,.,.,.,.,.,.
0,0,2016,2016,3,.,.,.,.,.,.
0,0,2017,2017,3,.,.,.,.,.,.
0,0,2018,2018,3,.,.,.,.,.,.
0,0,2019,2019,3,.,.,.,.,.,.
0,0,2020,2020,3,.,.,.,.,.,.
0,0,2021,2021,3,.,.,.,.,.,.
0,0,2022,2022,3,.,.,.,.,.,.
0,0,2023,2023,3,.,.,.,.,.,.
0,0,2024,2024,3,.,.,.,.,.,.
0,0,2025,2025,3,.,.,.,.,.,.
0,0,2026,2026,3,.,.,.,.,.,.
0,0,2027,2027,3,.,.,.,.,.,.
0,0,2028,2028,3,.,.,.,.,.,.
0,0,2029,2029,3,.,.,.,.,.,.
0,0,2030,2030,3,.,.,.,.,.,.
0,0,2031,2031,3,.,.,.,.,.,.
0,0,2032,2032,3,.,.,.,.,.,.
0,0,2033,2033,3,.,.,.,.,.,.
0,0,2034,2034,3,.,.,.,.,.,.
0,0,2035,2035,3,.,.,.,.,.,.
0,0,2036,2036,3,.,.,.,.,.,.
0,0,2037,2037,3,.,.,.,.,.,.
0,0,2038,2038,3,.,.,.,.,.,.
0,0,2039,2039,3,.,.,.,.,.,.
0,0,2040,2040,3,.,.,.,.,.,.
0,0,2041,2041,3,.,.,.,.,.,.
0,0,2042,2042,3,.,.,.,.,.,.
0,0,2043,2043,3,.,.,.,.,.,.
0,0,2044,2044,3,.,.,.,.,.,.
0,0,2045,2045,3,.,.,.,.,.,.
0,0,2046,2046,3,.,.,.,.,.,.
0,0,2047,2047,3,.,.,.,.,.,.
0,0,2048,2048,3,.,.,.,.,.,.
0,0,2049,2049,3,.,.,.,.,.,.
0,0,2050,2050,3,.,.,.,.,.,.
0,0,2051,2051,3,.,.,.,.,.,.
0,0,2052,2052,3,.,.,.,.,.,.
0,0,2053,2053,3,.,.,.,.,.,.
0,0,2054,2054,3,.,.,.,.,.,.
0,0,2055,2055,3,.,.,.,.,.,.
0,0,2056,2056,3,.,.,.,.,.,.
0,0,2057,2057,3,.,.,.,.,.,.
0,0,2058,2058,3,.,.,.,.,.,.
0,0,2059,2059,3,.,.,.,.,.,.
0,0,2060,2060,3,.,.,.,.,.,.
0,0,2061,2061,3,.,.,.,.,.,.
0,0,2062,2062,3,.,.,.,.,.,.
0,0,2063,2063,3,.,.,.,.,.,.
0,0,2064,2064,3,.,.,.,.,.,.
0,0,2065,2065,3,.,.,.,.,.,.
0,0,2066,2066,3,.,.,.,.,.,.
0,0,2067,2067,3,.,.,.,.,.,.
0,0,2068,2068,3,.,.,.,.,.,.
0,0,2069,2069,3,.,.,.,.,.,.
0,0,2070,2070,3,.,.,.,.,.,.
0,0,2071,2071,3,.,.,.,.,.,.
0,0,2072,2072,3,.,.,.,.,.,.
0,0,2073,2073,3,.,.,.,.,.,.
0,0,2074,2074,3,.,.,.,.,.,.
0,0,2075,2075,3,.,.,.,.,.,.
0,0,2076,2076,3,.,.,.,.,.,.
0,0,2077,2077,3,.,.,.,.,.,.
0,0,2078,2078,3,.,.,.,.,.,.
0,0,2079,2079,3,.,.,.,.,.,.
0,0,2080,2080,3,.,.,.,.,.,.
0,0,2081,2081,3,.,.,.,.,.,.
0,0,2082,2082,3,.,.,.,.,.,.
0,0,2083,2083,3,.,.,.,.,.,.
0,0,2084,2084,3,.,.,.,.,.,.
0,0,2085,2085,3,.,.,.,.,.,.
0,0,2086,2086,3,.,.,.,.,.,.
0,0,2087,2087,3,.,.,.,.,.,.
0,0,2088,2088,3,.,.,.,.,.,.
0,0,2089,2089,3,.,.,.,.,.,.
0,0,2090,2090,3,.,.,.,.,.,.
0,0,2091,2091,3,.,.,.,.,.,.
0,0,2092,2092,3,.,.,.,.,.,.
0,0,2093,2093,3,.,.,.,.,.,.
0,0,2094,2094,3,.,.,.,.,.,.
0,0,2095,2095,3,.,.,.,.,.,.
0,0,2096,2096,3,.,.,.,.,.,.
0,0,2097,2097,3,.,.,.,.,.,.
0,0,2098,2098,3,.,.,.,.,.,.
0,0,2099,2099,3,.,.,.,.,.,.
0,0,2100,2100,3,.,.,.,.,.,.
0,0,1864,1864,4,.,.,.,.,.,.
0,0,1865,1865,4,.,.,.,.,.,.
0,0,1866,1866,4,.,.,.,.,.,.
0,0,1867,1867,4,.,.,.,.,.,.
0,0,1868,1868,4,.,.,.,.,.,.
0,0,1869,1869,4,.,.,.,.,.,.
0,0,1870,1870,4,.,.,.,.,.,.
0,0,1871,1871,4,.,.,.,.,.,.
0,0,1872,1872,4,.,.,.,.,.,.
0,0,1873,1873,4,.,.,.,.,.,.
0,0,1874,1874,4,.,.,.,.,.,.
0,0,1875,1875,4,.,.,.,.,.,.
0,0,1876,1876,4,.,.,.,.,.,.
0,0,1877,1877,4,.,.,.,.,.,.
0,0,1878,1878,4,.,.,.,.,.,.
0,0,1879,1879,4,.,.,.,.,.,.
0,0,1880,1880,4,.,.,.,.,.,.
0,0,1881,1881,4,.,.,.,.,.,.
0,0,1882,1882,4,.,.,.,.,.,.
0,0,1883,1883,4,.,.,.,.,.,.
0,0,1884,1884,4,.,.,.,.,.,.
0,0,1885,1885,4,.,.,.,.,.,.
0,0,1886,1886,4,.,.,.,.,.,.
0,0,1887,1887,4,.,.,.,.,.,.
0,0,1888,1888,4,.,.,.,.,.,.
0,0,1889,1889,4,.,.,.,.,.,.
0,0,1890,1890,4,.,.,.,.,.,.
0,0,1891,1891,4,.,.,.,.,.,.
0,0,1892,1892,4,.,.,.,.,.,.
0,0,1893,1893,4,.,.,.,.,.,.
0,0,1894,1894,4,.,.,.,.,.,.
0,0,1895,1895,4,.,.,.,.,.,.
0,0,1896,1896,4,.,.,.,.,.,.
0,0,1897,1897,4,.,.,.,.,.,.
0,0,1898,1898,4,.,.,.,.,.,.
0,0,1899,1899,4,.,.,.,.,.,.
0,0,1900,1900,4,.,.,.,.,.,.
0,0,1901,1901,4,.,.,.,.,.,.
0,0,1902,1902,4,.,.,.,.,.,.
0,0,1903,1903,4,.,.,.,.,.,.
0,0,1904,1904,4,.,.,.,.,.,.
0,0,1905,1905,4,.,.,.,.,.,.
0,0,1906,1906,4,.,.,.,.,.,.
0,0,1907,1907,4,.,.,.,.,.,.
0,0,1908,1908,4,.,.,.,.,.,.
0,0,1909,1909,4,.,.,.,.,.,.
0,0,1910,1910,4,.,.,.,.,.,.
0,0,1911,1911,4,.,.,.,.,.,.
0,0,1912,1912,4,.,.,.,.,.,.
0,0,1913,1913,4,.,.,.,.,.,.
0,0,1914,1914,4,.,.,.,.,.,.
0,0,1915,1915,4,.,.,.,.,.,.
0,0,1916,1916,4,.,.,.,.,.,.
0,0,1917,1917,4,.,.,.,.,.,.
0,0,1918,1918,4,.,.,.,.,.,.
0,0,1919,1919,4,.,.,.,.,.,.
0,0,1920,1920,4,.,.,.,.,.,.
0,0,1921,1921,4,.,.,.,.,.,.
0,0,1922,1922,4,.,.,.,.,.,.
0,0,1923,1923,4,.,.,.,.,.,.
0,0,1924,1924,4,.,.,.,.,.,.
0,0,1925,1925,4,.,.,.,.,.,.
0,0,1926,1926,4,.,.,.,.,.,.
0,0,1927,1927,4,.,.,.,.,.,.
0,0,1928,1928,4,.,.,.,.,.,.
0,0,1929,1929,4,.,.,.,.,.,.
0,0,1930,1930,4,.,.,.,.,.,.
0,0,1931,1931,4,.,.,.,.,.,.
0,0,1932,1932,4,.,.,.,.,.,.
0,0,1933,1933,4,.,.,.,.,.,.
0,0,1934,1934,4,.,.,.,.,.,.
0,0,1935,1935,4,.,.,.,.,.,.
0,0,1936,1936,4,.,.,.,.,.,.
0,0,1937,1937,4,.,.,.,.,.,.
0,0,1938,1938,4,.,.,.,.,.,.
0,0,1939,1939,4,.,.,.,.,.,.
0,0,1940,1940,4,.,.,.,.,.,.
0,0,1941,1941,4,.,.,.,.,.,.
0,0,1942,1942,4,.,.,.,.,.,.
0,0,1943,1943,4,.,.,.,.,.,.
0,0,1944,1944,4,.,.,.,.,.,.
0,0,1945,1945,4,.,.,.,.,.,.
0,0,1946,1946,4,.,.,.,.,.,.
0,0,1947,1947,4,.,.,.,.,.,.
0,0,1948,1948,4,.,.,.,.,.,.
0,0,1949,1949,4,.,.,.,.,.,.
0,0,1950,1950,4,.,.,.,.,.,.
0,0,1951,1951,4,.,.,.,.,.,.
0,0,1952,1952,4,.,.,.,.,.,.
0,0,1953,1953,4,.,.,.,.,.,.
0,0,1954,1954,4,.,.,.,.,.,.
0,0,1955,1955,4,.,.,.,.,.,.
0,0,1956,1956,4,.,.,.,.,.,.
0,0,1957,1957,4,.,.,.,.,.,.
0,0,1958,1958,4,.,.,.,.,.,.
0,0,1959,1959,4,.,.,.,.,.,.
0,0,1960,1960,4,.,.,.,.,.,.
0,0,1961,1961,4,.,.,.,.,.,.
0,0,1962,1962,4,.,.,.,.,.,.
0,0,1963,1963,4,.,.,.,.,.,.
0,0,1964,1964,4,.,.,.,.,.,.
0,0,1965,1965,4,.,.,.,.,.,.
0,0,1966,1966,4,.,.,.,.,.,.
0,0,1967,1967,4,.,.,.,.,.,.
0,0,1968,1968,4,.,.,.,.,.,.
0,0,1969,1969,4,.,.,.,.,.,.
0,0,1970,1970,4,.,.,.,.,.,.
0,0,1971,1971,4,.,.,.,.,.,.
0,0,1972,1972,4,.,.,.,.,.,.
0,0,1973,1973,4,.,.,.,.,.,.
0,0,1974,1974,4,.,.,.,.,.,.
0,0,1975,1975,4,.,.,.,.,.,.
0,0,1976,1976,4,.,.,.,.,.,.
0,0,1977,1977,4,.,.,.,.,.,.
0,0,1978,1978,4,.,.,.,.,.,.
0,0,1979,1979,4,.,.,.,.,.,.
0,0,1980,1980,4,.,.,.,.,.,.
0,0,1981,1981,4,.,.,.,.,.,.
0,0,1982,1982,4,.,.,.,.,.,.
0,0,1983,1983,4,.,.,.,.,.,.
0,0,1984,1984,4,.,.,.,.,.,.
0,0,1985,1985,4,.,.,.,.,.,.
0,0,1986,1986,4,.,.,.,.,.,.
0,0,1987,1987,4,.,.,.,.,.,.
0,0,1988,1988,4,.,.,.,.,.,.
0,0,1989,1989,4,.,.,.,.,.,.
0,0,1990,1990,4,.,.,.,.,.,.
0,0,1991,1991,4,.,.,.,.,.,.
0,0,1992,1992,4,.,.,.,.,.,.
0,0,1993,1993,4,.,.,.,.,.,.
0,0,1994,1994,4,.,.,.,.,.,.
0,0,1995,1995,4,.,.,.,.,.,.
0,0,1996,1996,4,.,.,.,.,.,.
0,0,1997,1997,4,.,.,.,.,.,.
0,0,1998,1998,4,.,.,.,.,.,.
0,0,1999,1999,4,.,.,.,.,.,.
0,0,2000,2000,4,.,.,.,.,.,.
0,0,2001,2001,4,.,.,.,.,.,.
0,0,2002,2002,4,.,.,.,.,.,.
0,0,2003,2003,4,.,.,.,.,.,.
0,0,2004,2004,4,.,.,.,.,.,.
0,0,2005,2005,4,.,.,.,.,.,.
0,0,2006,2006,4,.,.,.,.,.,.
0,0,2007,2007,4,.,.,.,.,.,.
0,0,2008,2008,4,.,.,.,.,.,.
0,0,2009,2009,4,.,.,.,.,.,.
0,0,2010,2010,4,.,.,.,.,.,.
0,0,2011,2011,4,.,.,.,.,.,.
0,0,2012,2012,4,.,.,.,.,.,.
0,0,2013,2013,4,.,.,.,.,.,.
0,0,2014,2014,4,.,.,.,.,.,.
0,0,2015,2015,4,.,.,.,.,.,.
0,0,2016,2016,4,.,.,.,.,.,.
0,0,2017,2017,4,.,.,.,.,.,.
0,0,2018,2018,4,.,.,.,.,.,.
0,0,2019,2019,4,.,.,.,.,.,.
0,0,2020,2020,4,.,.,.,.,.,.
0,0,2021,2021,4,.,.,.,.,.,.
0,0,2022,2022,4,.,.,.,.,.,.
0,0,2023,2023,4,.,.,.,.,.,.
0,0,2024,2024,4,.,.,.,.,.,.
0,0,2025,2025,4,.,.,.,.,.,.
0,0,2026,2026,4,.,.,.,.,.,.
0,0,2027,2027,4,.,.,.,.,.,.
0,0,2028,2028,4,.,.,.,.,.,.
0,0,2029,2029,4,.,.,.,.,.,.
0,0,2030,2030,4,.,.,.,.,.,.
0,0,2031,2031,4,.,.,.,.,.,.
0,0,2032,2032,4,.,.,.,.,.,.
0,0,2033,2033,4,.,.,.,.,.,.
0,0,2034,2034,4,.,.,.,.,.,.
0,0,2035,2035,4,.,.,.,.,.,.
0,0,2036,2036,4,.,.,.,.,.,.
0,0,2037,2037,4,.,.,.,.,.,.
0,0,2038,2038,4,.,.,.,.,.,.
0,0,2039,2039,4,.,.,.,.,.,.
0,0,2040,2040,4,.,.,.,.,.,.
0,0,2041,2041,4,.,.,.,.,.,.
0,0,2042,2042,4,.,.,.,.,.,.
0,0,2043,2043,4,.,.,.,.,.,.
0,0,2044,2044,4,.,.,.,.,.,.
0,0,2045,2045,4,.,.,.,.,.,.
0,0,2046,2046,4,.,.,.,.,.,.
0,0,2047,2047,4,.,.,.,.,.,.
0,0,2048,2048,4,.,.,.,.,.,.
0,0,2049,2049,4,.,.,.,.,.,.
0,0,2050,2050,4,.,.,.,.,.,.
0,0,2051,2051,4,.,.,.,.,.,.
0,0,2052,2052,4,.,.,.,.,.,.
0,0,2053,2053,4,.,.,.,.,.,.
0,0,2054,2054,4,.,.,.,.,.,.
0,0,2055,2055,4,.,.,.,.,.,.
0,0,2056,2056,4,.,.,.,.,.,.
0,0,2057,2057,4,.,.,.,.,.,.
