7
* SHG parameters for all races by gender 03MAY17
* Cigarette level parameters for SHG                                                                
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40), 6=41+(60)                           
* Estimates for all race by gender [M(0) F(1)]                                                      
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6                                        
0,1,2097,2097,86,0.712878238,0.225134283,0.052003458,0.005868342,0.003405891,0.000709787
0,1,2098,2098,86,0.712878238,0.225134283,0.052003458,0.005868342,0.003405891,0.000709787
0,1,2099,2099,86,0.712878238,0.225134283,0.052003458,0.005868342,0.003405891,0.000709787
0,1,2100,2100,86,0.712878238,0.225134283,0.052003458,0.005868342,0.003405891,0.000709787
0,1,1864,1864,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1865,1865,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1866,1866,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1867,1867,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1868,1868,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1869,1869,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1870,1870,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1871,1871,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1872,1872,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1873,1873,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1874,1874,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1875,1875,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1876,1876,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1877,1877,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1878,1878,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1879,1879,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1880,1880,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1881,1881,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1882,1882,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1883,1883,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1884,1884,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1885,1885,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1886,1886,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1887,1887,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1888,1888,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1889,1889,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1890,1890,87,0.256248007,0.421155485,0.254846035,0.038830073,0.023827838,0.005092561
0,1,1891,1891,87,0.258421009,0.421462178,0.253080972,0.03843306,0.023567506,0.005035276
0,1,1892,1892,87,0.259353139,0.421586487,0.25232774,0.038264529,0.02345711,0.005010994
0,1,1893,1893,87,0.257452027,0.421328352,0.253866467,0.038609377,0.023683075,0.005060702
0,1,1894,1894,87,0.251762689,0.420446375,0.258529987,0.039668297,0.02437874,0.005213911
0,1,1895,1895,87,0.24368162,0.418901486,0.265307604,0.04124555,0.025420001,0.005443738
0,1,1896,1896,87,0.235106971,0.416867882,0.272700519,0.043020653,0.026599226,0.005704749
0,1,1897,1897,87,0.227784936,0.414791782,0.279180826,0.044626548,0.027672844,0.005943065
0,1,1898,1898,87,0.223317234,0.413363877,0.283211756,0.045650332,0.028360705,0.006096096
0,1,1899,1899,87,0.222822301,0.41319796,0.283661912,0.04576589,0.028438514,0.006113423
0,1,1900,1900,87,0.225762379,0.414160823,0.2809984,0.045085755,0.027981045,0.006011599
0,1,1901,1901,87,0.231255539,0.415815971,0.276089799,0.043854544,0.02715591,0.005828237
0,1,1902,1902,87,0.238430177,0.417705696,0.269810419,0.042319695,0.026132634,0.005601379
0,1,1903,1903,87,0.246364163,0.419453289,0.263037539,0.040712084,0.025067138,0.005365786
0,1,1904,1904,87,0.254205438,0.420845391,0.256516847,0.039208615,0.024076414,0.005147296
0,1,1905,1905,87,0.261647012,0.421874085,0.250484055,0.037854239,0.023188637,0.004951973
0,1,1906,1906,87,0.268519485,0.422583206,0.245044005,0.036661624,0.02241054,0.004781141
0,1,1907,1907,87,0.274648274,0.423028932,0.240296619,0.035642137,0.021748079,0.00463596
0,1,1908,1908,87,0.279856328,0.423274673,0.23633785,0.034806609,0.021206982,0.004517556
0,1,1909,1909,87,0.28405262,0.42338664,0.233197608,0.034153,0.020784838,0.004425294
0,1,1910,1910,87,0.287496453,0.423422691,0.230652912,0.033629149,0.02044722,0.004351575
0,1,1911,1911,87,0.290547613,0.423413498,0.228422483,0.033174181,0.020154512,0.004287714
0,1,1912,1912,87,0.293577509,0.42336687,0.226229747,0.032730648,0.019869623,0.004225603
0,1,1913,1913,87,0.296967183,0.423271267,0.223802482,0.032243938,0.01955752,0.00415761
0,1,1914,1914,87,0.301019705,0.423098034,0.220935896,0.031674797,0.01919325,0.004078319
0,1,1915,1915,87,0.305691684,0.42282059,0.217678123,0.031035282,0.018784819,0.003989501
0,1,1916,1916,87,0.310849267,0.422420278,0.214139115,0.030349153,0.018347651,0.003894535
0,1,1917,1917,87,0.316354004,0.421887414,0.210426973,0.029638839,0.017896196,0.003796574
0,1,1918,1918,87,0.322062011,0.421223351,0.206647158,0.028925199,0.017443768,0.003698513
0,1,1919,1919,87,0.327849079,0.420437935,0.202885472,0.028224377,0.017000576,0.003602561
0,1,1920,1920,87,0.333688951,0.419534621,0.19915971,0.027539259,0.016568369,0.00350909
0,1,1921,1921,87,0.334683731,0.419369923,0.198531966,0.027424692,0.016496196,0.003493491
0,1,1922,1922,87,0.337314568,0.418919442,0.19688138,0.027124628,0.016307304,0.003452679
0,1,1923,1923,87,0.341381824,0.418181007,0.194356632,0.026668913,0.016020809,0.003390815
0,1,1924,1924,87,0.346689844,0.417142293,0.191110271,0.026088661,0.015656679,0.003312252
0,1,1925,1925,87,0.353042366,0.415790724,0.187295863,0.02541492,0.015234807,0.003221319
0,1,1926,1926,87,0.360238874,0.414121659,0.183065416,0.024677622,0.014774269,0.00312216
0,1,1927,1927,87,0.368071995,0.41214472,0.178567079,0.023904792,0.014292799,0.003018616
0,1,1928,1928,87,0.376325976,0.409888196,0.173943163,0.023122051,0.013806463,0.00291415
0,1,1929,1929,87,0.378550195,0.409250666,0.172717012,0.022916429,0.013678923,0.002886776
0,1,1930,1930,87,0.380673875,0.408630537,0.171554018,0.02272214,0.013558495,0.002860935
0,1,1931,1931,87,0.382522709,0.408081681,0.170547637,0.022554593,0.013454708,0.002838672
0,1,1932,1932,87,0.384145063,0.407593237,0.169669177,0.02240878,0.013364432,0.002819311
0,1,1933,1933,87,0.385645867,0.407135758,0.168860368,0.022274886,0.013281576,0.002801545
0,1,1934,1934,87,0.387130769,0.406677844,0.168063733,0.022143341,0.01320021,0.002784103
0,1,1935,1935,87,0.388706042,0.406186363,0.16722251,0.022004791,0.013114551,0.002765744
0,1,1936,1936,87,0.390478601,0.40562637,0.166280696,0.021850107,0.013018965,0.002745262
0,1,1937,1937,87,0.392556115,0.404960742,0.16518322,0.021670432,0.012908,0.002721491
0,1,1938,1938,87,0.395047217,0.404149523,0.163876247,0.021457261,0.012776437,0.002693315
0,1,1939,1939,87,0.398061775,0.40314901,0.162307608,0.021202554,0.012619365,0.002659689
0,1,1940,1940,87,0.401711212,0.401910614,0.16042737,0.020898879,0.012432273,0.002619652
0,1,1941,1941,87,0.406080794,0.400389413,0.158202731,0.020541847,0.012212557,0.002572659
0,1,1942,1942,87,0.411144915,0.398575151,0.155660146,0.020136758,0.011963591,0.002519439
0,1,1943,1943,87,0.416849594,0.396467105,0.152840862,0.019691238,0.011690171,0.002461031
0,1,1944,1944,87,0.423139898,0.394065854,0.149786049,0.019212765,0.011396989,0.002398444
0,1,1945,1945,87,0.429959587,0.391374251,0.14653639,0.018708565,0.011088557,0.002332651
0,1,1946,1946,87,0.437250855,0.388398219,0.143131696,0.018185513,0.010769149,0.002264569
0,1,1947,1947,87,0.444954173,0.385147393,0.139610553,0.01765007,0.010442757,0.002195054
0,1,1948,1948,87,0.453008244,0.381635573,0.136010005,0.017108224,0.010113062,0.002124892
0,1,1949,1949,87,0.461350046,0.377881001,0.132365285,0.016565461,0.009783411,0.002054796
0,1,1950,1950,87,0.469914985,0.373906468,0.128709588,0.016026745,0.00945681,0.001985405
0,1,1951,1951,87,0.478640914,0.369737415,0.12507234,0.015496286,0.009135791,0.001917254
0,1,1952,1952,87,0.487479846,0.365395797,0.121474679,0.014976935,0.008822045,0.001850699
0,1,1953,1953,87,0.496386937,0.360904591,0.117934568,0.014470975,0.00851691,0.00178602
0,1,1954,1954,87,0.505316957,0.356289266,0.114468406,0.013980383,0.008221534,0.001723455
0,1,1955,1955,87,0.514224552,0.351577481,0.111091035,0.013506845,0.007936882,0.001663205
0,1,1956,1956,87,0.523064509,0.346798741,0.107815773,0.013051785,0.007663757,0.001605434
0,1,1957,1957,87,0.531792016,0.341984045,0.104654467,0.01261638,0.007402815,0.001550276
0,1,1958,1958,87,0.540362907,0.337165514,0.101617572,0.012201592,0.007154577,0.001497837
0,1,1959,1959,87,0.548733887,0.332376034,0.098714241,0.01180819,0.006919452,0.001448197
0,1,1960,1960,87,0.556862714,0.327648908,0.095952437,0.011436777,0.006697749,0.001401416
0,1,1961,1961,87,0.56471958,0.323010869,0.093335352,0.011087322,0.0064894,0.001357476
0,1,1962,1962,87,0.572320512,0.318461285,0.090851098,0.010757825,0.006293168,0.001316113
0,1,1963,1963,87,0.579692999,0.313991328,0.088485012,0.010445987,0.006107649,0.001277025
0,1,1964,1964,87,0.58686454,0.30959077,0.086223461,0.010149718,0.005931568,0.001239943
0,1,1965,1965,87,0.59386252,0.305248223,0.084053764,0.00986711,0.005763765,0.001204619
0,1,1966,1966,87,0.600714093,0.300951349,0.081964122,0.009596422,0.005603185,0.001170829
0,1,1967,1967,87,0.607446091,0.296687042,0.079943569,0.009336064,0.005448866,0.001138368
0,1,1968,1968,87,0.614084926,0.292441596,0.077981915,0.00908458,0.005299932,0.001107052
0,1,1969,1969,87,0.620656506,0.288200847,0.076069709,0.008840643,0.005155584,0.001076712
0,1,1970,1970,87,0.627186156,0.28395031,0.074198204,0.008603042,0.005015095,0.001047192
0,1,1971,1971,87,0.633693588,0.279678558,0.072360713,0.008370853,0.004877911,0.001018377
0,1,1972,1972,87,0.640178305,0.275387113,0.070556498,0.008143912,0.004743928,0.000990244
0,1,1973,1973,87,0.646634904,0.271080749,0.068786177,0.007922232,0.004613147,0.000962791
0,1,1974,1974,87,0.6530581,0.266764225,0.067050281,0.007705816,0.004485561,0.000936018
0,1,1975,1975,87,0.659442739,0.26244227,0.065349258,0.007494654,0.004361159,0.000909921
0,1,1976,1976,87,0.665783809,0.258119567,0.063683473,0.00728873,0.004239925,0.000884496
0,1,1977,1977,87,0.672076454,0.253800734,0.062053215,0.00708802,0.004121839,0.000859738
0,1,1978,1978,87,0.678315981,0.249490313,0.060458699,0.006892491,0.004006874,0.000835642
0,1,1979,1979,87,0.684497876,0.245192752,0.058900067,0.006702103,0.003895002,0.000812201
0,1,1980,1980,87,0.690617805,0.240912393,0.057377395,0.006516811,0.003786189,0.000789406
0,1,1981,1981,87,0.696672066,0.236653153,0.05589059,0.006336548,0.003680394,0.00076725
0,1,1982,1982,87,0.702658861,0.232417601,0.05443909,0.006161196,0.003577539,0.000745714
0,1,1983,1983,87,0.708576921,0.2282079,0.053022226,0.005990625,0.003477544,0.000724783
0,1,1984,1984,87,0.714425065,0.224026123,0.051639333,0.005824709,0.003380331,0.000704439
0,1,1985,1985,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1986,1986,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1987,1987,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1988,1988,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1989,1989,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1990,1990,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1991,1991,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1992,1992,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1993,1993,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1994,1994,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1995,1995,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1996,1996,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1997,1997,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1998,1998,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1999,1999,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2000,2000,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2001,2001,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2002,2002,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2003,2003,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2004,2004,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2005,2005,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2006,2006,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2007,2007,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2008,2008,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2009,2009,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2010,2010,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2011,2011,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2012,2012,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2013,2013,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2014,2014,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2015,2015,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2016,2016,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2017,2017,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2018,2018,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2019,2019,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2020,2020,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2021,2021,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2022,2022,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2023,2023,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2024,2024,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2025,2025,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2026,2026,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2027,2027,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2028,2028,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2029,2029,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2030,2030,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2031,2031,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2032,2032,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2033,2033,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2034,2034,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2035,2035,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2036,2036,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2037,2037,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2038,2038,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2039,2039,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2040,2040,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2041,2041,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2042,2042,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2043,2043,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2044,2044,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2045,2045,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2046,2046,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2047,2047,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2048,2048,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2049,2049,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2050,2050,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2051,2051,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2052,2052,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2053,2053,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2054,2054,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2055,2055,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2056,2056,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2057,2057,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2058,2058,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2059,2059,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2060,2060,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2061,2061,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2062,2062,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2063,2063,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2064,2064,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2065,2065,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2066,2066,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2067,2067,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2068,2068,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2069,2069,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2070,2070,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2071,2071,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2072,2072,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2073,2073,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2074,2074,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2075,2075,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2076,2076,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2077,2077,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2078,2078,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2079,2079,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2080,2080,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2081,2081,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2082,2082,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2083,2083,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2084,2084,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2085,2085,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2086,2086,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2087,2087,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2088,2088,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2089,2089,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2090,2090,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2091,2091,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2092,2092,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2093,2093,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2094,2094,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2095,2095,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2096,2096,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2097,2097,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2098,2098,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2099,2099,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,2100,2100,87,0.720202192,0.219874246,0.05028975,0.005663324,0.003285823,0.000684665
0,1,1864,1864,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1865,1865,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1866,1866,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1867,1867,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1868,1868,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1869,1869,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1870,1870,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1871,1871,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1872,1872,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1873,1873,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1874,1874,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1875,1875,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1876,1876,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1877,1877,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1878,1878,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1879,1879,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1880,1880,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1881,1881,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1882,1882,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1883,1883,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1884,1884,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1885,1885,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1886,1886,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1887,1887,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1888,1888,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1889,1889,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1890,1890,88,0.265391601,0.42228845,0.247504498,0.037197747,0.022759902,0.004857802
0,1,1891,1891,88,0.266339844,0.422382696,0.246755869,0.037034057,0.022653162,0.004834373
0,1,1892,1892,88,0.264405801,0.422185921,0.248285292,0.037369004,0.022871646,0.004882336
0,1,1893,1893,88,0.258616314,0.421488582,0.252922956,0.038397661,0.023544312,0.005030174
0,1,1894,1894,88,0.250388874,0.420208311,0.259669401,0.03993023,0.02455124,0.005251944
0,1,1895,1895,88,0.241653621,0.418458022,0.267037227,0.041655608,0.025691713,0.005503809
0,1,1896,1896,88,0.234190125,0.416625429,0.273503461,0.043217036,0.026730169,0.00573378
0,1,1897,1897,88,0.229634152,0.41534661,0.27752949,0.044212731,0.027395564,0.005881454
0,1,1898,1898,88,0.229129349,0.415197225,0.277979285,0.044325131,0.027470835,0.005898174
0,1,1899,1899,88,0.23212779,0.416061924,0.275318454,0.043663619,0.027028299,0.005799914
0,1,1900,1900,88,0.237728275,0.417534047,0.270418207,0.042466347,0.026230151,0.005622973
0,1,1901,1901,88,0.245039718,0.419185763,0.264155807,0.040974214,0.025240437,0.005404061
0,1,1902,1902,88,0.253120543,0.42067199,0.257408919,0.039411825,0.024209999,0.005176724
0,1,1903,1903,88,0.261102356,0.421808142,0.250920542,0.03795109,0.023251975,0.004965894
0,1,1904,1904,88,0.268673095,0.422596496,0.24492383,0.036635575,0.022393583,0.004777421
0,1,1905,1905,88,0.275661216,0.423086156,0.239521276,0.035477464,0.021641305,0.004612583
0,1,1906,1906,88,0.281890193,0.423338385,0.23481037,0.034487682,0.021000873,0.004472498
0,1,1907,1907,88,0.287181204,0.423421452,0.230884649,0.033676643,0.020477803,0.00435825
0,1,1908,1908,88,0.291442879,0.423403578,0.227772293,0.03304228,0.020069742,0.004269228
0,1,1909,1909,88,0.2949394,0.423333922,0.225251269,0.032533911,0.0197434,0.004198098
